GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
Id,Id2,Geography,Estimate; Median age -- - Total:,Margin of Error; Median age -- - Total:,Estimate; Median age -- - Male,Margin of Error; Median age -- - Male,Estimate; Median age -- - Female,Margin of Error; Median age -- - Female
1400000US24033806711,24033806711,"Census Tract 8067.11, Prince George's County, Maryland",35.2,4.1,30.8,3.7,37.9,2.8
1400000US24033806712,24033806712,"Census Tract 8067.12, Prince George's County, Maryland",31.9,2.0,27.7,4.6,35.4,3.4
1400000US24033806713,24033806713,"Census Tract 8067.13, Prince George's County, Maryland",28.1,1.5,23.3,3.3,31.1,3.7
1400000US24033806714,24033806714,"Census Tract 8067.14, Prince George's County, Maryland",30.8,2.8,31.5,2.1,29.7,3.2
1400000US24033806800,24033806800,"Census Tract 8068, Prince George's County, Maryland",34.2,2.9,32.6,1.7,38.3,3.6
1400000US24033806900,24033806900,"Census Tract 8069, Prince George's County, Maryland",31.6,1.5,31.1,3.3,32.9,3.9
1400000US24033807000,24033807000,"Census Tract 8070, Prince George's County, Maryland",26.1,1.1,25.1,1.5,29.1,3.8
1400000US24033807102,24033807102,"Census Tract 8071.02, Prince George's County, Maryland",32.7,2.6,31.0,3.9,37.3,9.5
1400000US24033807200,24033807200,"Census Tract 8072, Prince George's County, Maryland",19.7,0.2,19.8,0.2,19.7,0.2
1400000US24033807301,24033807301,"Census Tract 8073.01, Prince George's County, Maryland",29.0,2.2,30.6,3.2,28.1,2.6
1400000US24033807304,24033807304,"Census Tract 8073.04, Prince George's County, Maryland",41.6,2.5,36.7,5.9,49.1,3.3
1400000US24033807305,24033807305,"Census Tract 8073.05, Prince George's County, Maryland",35.0,1.9,34.3,2.5,36.0,6.8
1400000US24033807404,24033807404,"Census Tract 8074.04, Prince George's County, Maryland",35.4,2.4,37.6,5.2,34.4,1.9
1400000US24033807405,24033807405,"Census Tract 8074.05, Prince George's County, Maryland",39.5,3.2,37.1,7.4,44.1,6.9
1400000US24033807407,24033807407,"Census Tract 8074.07, Prince George's County, Maryland",38.0,4.9,36.0,6.1,39.7,8.2
1400000US24033807408,24033807408,"Census Tract 8074.08, Prince George's County, Maryland",39.9,3.8,39.0,5.6,40.0,7.8
1400000US24033807409,24033807409,"Census Tract 8074.09, Prince George's County, Maryland",31.7,2.6,31.7,2.9,31.6,4.5
1400000US24033807410,24033807410,"Census Tract 8074.10, Prince George's County, Maryland",36.0,4.8,36.2,5.4,35.2,4.9
1400000US24035810100,24035810100,"Census Tract 8101, Queen Anne's County, Maryland",43.1,3.2,43.0,3.5,43.1,7.2
1400000US24035810200,24035810200,"Census Tract 8102, Queen Anne's County, Maryland",43.7,1.9,42.9,5.0,45.2,2.8
1400000US24035810300,24035810300,"Census Tract 8103, Queen Anne's County, Maryland",40.2,4.3,41.6,4.5,37.9,4.7
1400000US24035810400,24035810400,"Census Tract 8104, Queen Anne's County, Maryland",38.3,2.8,33.7,7.4,40.5,3.5
1400000US24035810500,24035810500,"Census Tract 8105, Queen Anne's County, Maryland",46.9,3.6,46.9,4.4,46.9,4.7
1400000US24035810600,24035810600,"Census Tract 8106, Queen Anne's County, Maryland",50.0,1.8,51.6,2.2,48.5,1.9
1400000US24035810700,24035810700,"Census Tract 8107, Queen Anne's County, Maryland",40.0,3.3,35.6,7.7,41.8,4.4
1400000US24035810800,24035810800,"Census Tract 8108, Queen Anne's County, Maryland",41.8,2.1,43.0,3.9,41.4,2.3
1400000US24035810901,24035810901,"Census Tract 8109.01, Queen Anne's County, Maryland",46.0,1.4,46.2,2.7,45.8,1.7
1400000US24035810902,24035810902,"Census Tract 8109.02, Queen Anne's County, Maryland",46.1,3.8,46.6,5.5,46.0,5.2
1400000US24035811000,24035811000,"Census Tract 8110, Queen Anne's County, Maryland",44.6,4.5,44.8,4.1,43.9,6.6
1400000US24035990000,24035990000,"Census Tract 9900, Queen Anne's County, Maryland",-,**,-,**,-,**
1400000US24035990100,24035990100,"Census Tract 9901, Queen Anne's County, Maryland",-,**,-,**,-,**
1400000US24035990200,24035990200,"Census Tract 9902, Queen Anne's County, Maryland",-,**,-,**,-,**
1400000US24037875000,24037875000,"Census Tract 8750, St. Mary's County, Maryland",39.0,4.2,36.7,5.3,41.4,5.9
1400000US24037875100,24037875100,"Census Tract 8751, St. Mary's County, Maryland",44.0,4.9,46.7,5.0,41.8,2.7
1400000US24037875201,24037875201,"Census Tract 8752.01, St. Mary's County, Maryland",36.9,3.0,36.2,7.0,38.6,4.2
1400000US24037875202,24037875202,"Census Tract 8752.02, St. Mary's County, Maryland",35.9,2.2,34.6,1.2,36.6,3.3
1400000US24037875300,24037875300,"Census Tract 8753, St. Mary's County, Maryland",43.6,6.0,42.0,6.0,47.0,6.6
1400000US24037875400,24037875400,"Census Tract 8754, St. Mary's County, Maryland",41.7,5.6,40.1,6.2,42.2,3.7
1400000US24037875500,24037875500,"Census Tract 8755, St. Mary's County, Maryland",37.3,3.5,36.7,3.0,38.8,4.5
1400000US24037875600,24037875600,"Census Tract 8756, St. Mary's County, Maryland",35.0,3.3,36.2,6.4,34.5,3.1
1400000US24037875700,24037875700,"Census Tract 8757, St. Mary's County, Maryland",41.6,1.9,40.8,4.0,43.8,4.5
1400000US24037875801,24037875801,"Census Tract 8758.01, St. Mary's County, Maryland",23.1,2.6,23.3,2.8,22.0,5.7
1400000US24037875802,24037875802,"Census Tract 8758.02, St. Mary's County, Maryland",42.3,3.2,43.5,3.3,40.7,4.0
1400000US24037875901,24037875901,"Census Tract 8759.01, St. Mary's County, Maryland",31.9,2.3,34.8,4.4,31.4,1.1
1400000US24037875902,24037875902,"Census Tract 8759.02, St. Mary's County, Maryland",28.7,1.6,27.4,2.8,29.5,2.6
1400000US24037876001,24037876001,"Census Tract 8760.01, St. Mary's County, Maryland",28.3,1.8,29.0,3.1,28.1,4.7
1400000US24037876002,24037876002,"Census Tract 8760.02, St. Mary's County, Maryland",32.0,2.6,31.0,3.1,33.4,3.2
1400000US24037876100,24037876100,"Census Tract 8761, St. Mary's County, Maryland",46.4,2.9,46.9,3.9,45.9,3.4
1400000US24037876200,24037876200,"Census Tract 8762, St. Mary's County, Maryland",28.7,3.9,29.0,4.6,27.7,6.8
1400000US24037990000,24037990000,"Census Tract 9900, St. Mary's County, Maryland",-,**,-,**,-,**
1400000US24039930101,24039930101,"Census Tract 9301.01, Somerset County, Maryland",22.1,0.8,23.2,1.8,21.8,0.4
1400000US24039930102,24039930102,"Census Tract 9301.02, Somerset County, Maryland",42.8,5.2,42.2,5.9,46.1,10.4
1400000US24039930200,24039930200,"Census Tract 9302, Somerset County, Maryland",54.7,3.2,53.6,5.8,55.0,2.5
1400000US24039930300,24039930300,"Census Tract 9303, Somerset County, Maryland",49.0,6.9,53.5,6.0,47.3,6.1
1400000US24039930500,24039930500,"Census Tract 9305, Somerset County, Maryland",47.5,4.1,47.0,5.0,48.9,4.2
1400000US24039930600,24039930600,"Census Tract 9306, Somerset County, Maryland",38.9,8.1,27.5,10.5,44.5,4.5
1400000US24039980400,24039980400,"Census Tract 9804, Somerset County, Maryland",34.0,1.7,34.0,1.7,27.8,73.1
1400000US24039990100,24039990100,"Census Tract 9901, Somerset County, Maryland",-,**,-,**,-,**
1400000US24041960100,24041960100,"Census Tract 9601, Talbot County, Maryland",42.5,3.5,36.5,5.8,45.8,7.1
1400000US24041960201,24041960201,"Census Tract 9602.01, Talbot County, Maryland",55.2,2.6,52.6,2.3,56.9,2.9
1400000US24041960300,24041960300,"Census Tract 9603, Talbot County, Maryland",42.5,4.3,40.5,4.3,45.4,5.3
1400000US24041960400,24041960400,"Census Tract 9604, Talbot County, Maryland",44.3,4.5,40.6,5.8,47.6,5.2
1400000US24041960501,24041960501,"Census Tract 9605.01, Talbot County, Maryland",43.3,1.5,43.5,2.6,43.1,2.2
1400000US24041960502,24041960502,"Census Tract 9605.02, Talbot County, Maryland",47.1,3.5,42.9,4.1,48.8,4.5
1400000US24041960600,24041960600,"Census Tract 9606, Talbot County, Maryland",57.4,3.6,59.8,4.6,54.3,5.0
1400000US24041960700,24041960700,"Census Tract 9607, Talbot County, Maryland",59.8,4.5,64.3,1.9,57.5,2.6
1400000US24041960800,24041960800,"Census Tract 9608, Talbot County, Maryland",51.1,4.8,50.8,5.2,52.1,5.7
1400000US24041960900,24041960900,"Census Tract 9609, Talbot County, Maryland",50.8,2.0,50.5,3.4,51.1,2.0
1400000US24041990000,24041990000,"Census Tract 9900, Talbot County, Maryland",-,**,-,**,-,**
1400000US24043000100,24043000100,"Census Tract 1, Washington County, Maryland",40.3,3.0,41.5,6.7,40.1,2.3
1400000US24043000200,24043000200,"Census Tract 2, Washington County, Maryland",42.9,1.9,40.6,4.9,44.7,3.7
1400000US24043000301,24043000301,"Census Tract 3.01, Washington County, Maryland",37.9,6.0,41.0,4.6,35.7,5.4
1400000US24043000302,24043000302,"Census Tract 3.02, Washington County, Maryland",31.0,2.2,31.8,2.4,30.5,3.7
1400000US24043000400,24043000400,"Census Tract 4, Washington County, Maryland",41.9,8.9,39.2,9.8,46.5,8.3
1400000US24043000500,24043000500,"Census Tract 5, Washington County, Maryland",30.0,3.4,33.6,3.7,27.0,2.9
1400000US24043000601,24043000601,"Census Tract 6.01, Washington County, Maryland",36.5,6.6,31.6,3.4,40.4,3.0
1400000US24043000602,24043000602,"Census Tract 6.02, Washington County, Maryland",51.1,3.9,42.2,6.9,55.5,5.0
1400000US24043000700,24043000700,"Census Tract 7, Washington County, Maryland",34.8,4.1,29.7,2.5,40.2,6.0
1400000US24043000800,24043000800,"Census Tract 8, Washington County, Maryland",41.5,6.7,38.0,7.6,42.5,5.6
1400000US24043000900,24043000900,"Census Tract 9, Washington County, Maryland",30.3,1.8,30.3,1.8,30.4,3.8
1400000US24043001001,24043001001,"Census Tract 10.01, Washington County, Maryland",35.0,3.8,28.5,9.2,38.2,6.0
1400000US24043001002,24043001002,"Census Tract 10.02, Washington County, Maryland",40.9,2.8,40.4,4.9,41.4,2.9
1400000US24043010100,24043010100,"Census Tract 101, Washington County, Maryland",34.0,5.7,31.8,3.9,36.1,7.3
1400000US24043010200,24043010200,"Census Tract 102, Washington County, Maryland",45.9,3.0,45.1,4.2,47.6,3.3
1400000US24043010300,24043010300,"Census Tract 103, Washington County, Maryland",46.2,2.1,44.6,2.1,48.0,1.9
1400000US24043010400,24043010400,"Census Tract 104, Washington County, Maryland",37.4,3.3,32.2,9.1,39.3,3.1
1400000US24043010500,24043010500,"Census Tract 105, Washington County, Maryland",42.8,1.8,43.2,3.3,42.6,1.8
1400000US24043010600,24043010600,"Census Tract 106, Washington County, Maryland",40.6,2.9,39.3,4.6,44.9,4.8
1400000US24043010700,24043010700,"Census Tract 107, Washington County, Maryland",41.0,5.0,39.7,6.4,42.0,5.1
1400000US24043010801,24043010801,"Census Tract 108.01, Washington County, Maryland",46.0,2.8,39.2,5.7,49.2,2.3
1400000US24043010802,24043010802,"Census Tract 108.02, Washington County, Maryland",40.7,3.9,39.6,4.1,42.5,3.8
1400000US24043010900,24043010900,"Census Tract 109, Washington County, Maryland",43.6,1.3,44.9,2.7,41.9,2.4
1400000US24043011000,24043011000,"Census Tract 110, Washington County, Maryland",33.6,1.7,33.6,1.7,-,**
1400000US24043011100,24043011100,"Census Tract 111, Washington County, Maryland",42.6,1.9,42.9,2.3,41.8,4.5
1400000US24043011201,24043011201,"Census Tract 112.01, Washington County, Maryland",40.4,2.4,39.1,3.0,42.5,1.8
1400000US24043011202,24043011202,"Census Tract 112.02, Washington County, Maryland",36.7,4.1,37.6,8.0,35.8,5.4
1400000US24043011301,24043011301,"Census Tract 113.01, Washington County, Maryland",38.0,3.0,34.3,3.7,40.7,2.5
1400000US24043011302,24043011302,"Census Tract 113.02, Washington County, Maryland",47.1,2.3,47.6,4.0,45.6,2.7
1400000US24043011400,24043011400,"Census Tract 114, Washington County, Maryland",47.3,3.5,46.5,4.4,47.7,5.3
1400000US24043011500,24043011500,"Census Tract 115, Washington County, Maryland",42.6,1.8,42.2,3.9,43.1,2.6
1400000US24043011600,24043011600,"Census Tract 116, Washington County, Maryland",42.4,2.7,38.6,2.1,46.5,4.1
1400000US24045000100,24045000100,"Census Tract 1, Wicomico County, Maryland",28.6,3.1,26.9,4.8,30.3,4.4
1400000US24045000200,24045000200,"Census Tract 2, Wicomico County, Maryland",33.2,6.5,31.1,4.6,38.0,12.8
1400000US24045000300,24045000300,"Census Tract 3, Wicomico County, Maryland",31.4,10.4,34.5,8.2,24.3,5.6
1400000US24045000400,24045000400,"Census Tract 4, Wicomico County, Maryland",29.8,3.5,28.9,5.7,30.1,3.9
1400000US24045000500,24045000500,"Census Tract 5, Wicomico County, Maryland",33.9,5.4,34.4,9.6,32.0,7.7
1400000US24045010101,24045010101,"Census Tract 101.01, Wicomico County, Maryland",34.9,2.3,31.2,6.9,38.5,9.1
1400000US24045010102,24045010102,"Census Tract 101.02, Wicomico County, Maryland",42.3,5.6,45.4,10.0,41.0,5.2
1400000US24045010200,24045010200,"Census Tract 102, Wicomico County, Maryland",32.7,3.1,32.3,3.0,33.8,11.3
1400000US24045010300,24045010300,"Census Tract 103, Wicomico County, Maryland",41.1,2.7,40.9,4.1,41.3,3.3
1400000US24045010400,24045010400,"Census Tract 104, Wicomico County, Maryland",27.7,5.8,31.7,9.5,24.9,7.1
1400000US24045010501,24045010501,"Census Tract 105.01, Wicomico County, Maryland",33.6,2.9,31.0,5.1,34.9,5.7
1400000US24045010502,24045010502,"Census Tract 105.02, Wicomico County, Maryland",23.4,1.2,23.1,1.8,23.6,2.1
1400000US24045010603,24045010603,"Census Tract 106.03, Wicomico County, Maryland",40.5,2.9,37.5,4.1,43.7,3.5
1400000US24045010604,24045010604,"Census Tract 106.04, Wicomico County, Maryland",38.7,3.2,37.3,4.3,41.9,3.8
1400000US24045010605,24045010605,"Census Tract 106.05, Wicomico County, Maryland",47.5,1.5,47.2,2.7,47.8,5.8
1400000US24045010606,24045010606,"Census Tract 106.06, Wicomico County, Maryland",40.2,2.9,41.9,4.4,39.2,5.3
1400000US24045010701,24045010701,"Census Tract 107.01, Wicomico County, Maryland",43.9,2.7,42.2,3.6,44.5,2.3
1400000US24045010702,24045010702,"Census Tract 107.02, Wicomico County, Maryland",37.2,2.1,35.7,3.6,38.2,3.8
1400000US24045010800,24045010800,"Census Tract 108, Wicomico County, Maryland",43.4,4.0,46.5,4.8,40.2,5.2
1400000US24047950000,24047950000,"Census Tract 9500, Worcester County, Maryland",56.9,4.9,52.0,10.4,58.3,2.8
1400000US24047950100,24047950100,"Census Tract 9501, Worcester County, Maryland",57.6,5.2,53.8,8.0,59.7,4.0
1400000US24047950300,24047950300,"Census Tract 9503, Worcester County, Maryland",58.4,3.8,58.3,3.6,58.8,6.4
1400000US24047950400,24047950400,"Census Tract 9504, Worcester County, Maryland",43.1,3.6,40.6,4.0,45.5,5.1
1400000US24047950600,24047950600,"Census Tract 9506, Worcester County, Maryland",54.0,4.2,53.9,6.0,54.1,7.7
1400000US24047950700,24047950700,"Census Tract 9507, Worcester County, Maryland",54.5,9.6,48.7,6.0,58.1,4.1
1400000US24047950800,24047950800,"Census Tract 9508, Worcester County, Maryland",46.5,2.4,43.8,3.3,48.4,2.0
1400000US24047950900,24047950900,"Census Tract 9509, Worcester County, Maryland",52.0,3.7,52.9,3.9,50.5,3.6
1400000US24047951000,24047951000,"Census Tract 9510, Worcester County, Maryland",38.2,3.6,36.6,4.5,39.8,4.7
1400000US24047951100,24047951100,"Census Tract 9511, Worcester County, Maryland",59.2,2.9,59.5,3.9,58.7,3.2
1400000US24047951200,24047951200,"Census Tract 9512, Worcester County, Maryland",43.4,4.0,41.7,6.5,46.3,4.6
1400000US24047951300,24047951300,"Census Tract 9513, Worcester County, Maryland",41.4,5.6,31.1,9.0,49.0,7.0
1400000US24047951400,24047951400,"Census Tract 9514, Worcester County, Maryland",38.0,4.6,34.9,4.8,42.5,3.5
1400000US24047951500,24047951500,"Census Tract 9515, Worcester County, Maryland",36.8,4.7,34.4,1.7,39.6,3.2
1400000US24047951700,24047951700,"Census Tract 9517, Worcester County, Maryland",54.6,2.4,55.0,9.6,54.6,1.7
1400000US24047980000,24047980000,"Census Tract 9800, Worcester County, Maryland",-,**,-,**,-,**
1400000US24047990000,24047990000,"Census Tract 9900, Worcester County, Maryland",-,**,-,**,-,**
1400000US24510010100,24510010100,"Census Tract 101, Baltimore city, Maryland",31.0,2.1,30.4,1.5,33.1,4.0
1400000US24510010200,24510010200,"Census Tract 102, Baltimore city, Maryland",30.9,1.2,31.5,1.7,30.3,1.7
1400000US24510010300,24510010300,"Census Tract 103, Baltimore city, Maryland",29.1,1.2,28.2,1.0,31.1,2.3
1400000US24510010400,24510010400,"Census Tract 104, Baltimore city, Maryland",34.5,1.1,34.8,1.8,34.0,1.9
1400000US24510010500,24510010500,"Census Tract 105, Baltimore city, Maryland",32.6,2.1,32.8,4.2,31.8,2.9
1400000US24510020100,24510020100,"Census Tract 201, Baltimore city, Maryland",31.2,0.9,33.2,1.5,30.0,1.4
1400000US24510020200,24510020200,"Census Tract 202, Baltimore city, Maryland",29.5,2.0,29.5,4.0,29.5,2.3
1400000US24510020300,24510020300,"Census Tract 203, Baltimore city, Maryland",32.0,1.7,33.3,3.9,31.8,1.3
1400000US24510030100,24510030100,"Census Tract 301, Baltimore city, Maryland",29.3,5.9,28.7,6.2,30.6,13.2
1400000US24510030200,24510030200,"Census Tract 302, Baltimore city, Maryland",34.4,3.8,36.5,5.4,33.2,5.2
1400000US24510040100,24510040100,"Census Tract 401, Baltimore city, Maryland",27.6,0.9,27.5,1.5,27.8,1.7
1400000US24510040200,24510040200,"Census Tract 402, Baltimore city, Maryland",24.9,1.0,24.7,3.4,25.0,1.2
1400000US24510060100,24510060100,"Census Tract 601, Baltimore city, Maryland",31.2,1.4,31.2,1.7,31.3,3.1
1400000US24510060200,24510060200,"Census Tract 602, Baltimore city, Maryland",29.8,2.5,29.1,3.8,30.2,3.0
1400000US24510060300,24510060300,"Census Tract 603, Baltimore city, Maryland",32.3,2.7,29.5,6.1,32.8,3.5
1400000US24510060400,24510060400,"Census Tract 604, Baltimore city, Maryland",39.1,9.4,33.3,10.6,45.8,8.5
1400000US24510070100,24510070100,"Census Tract 701, Baltimore city, Maryland",31.6,5.0,29.0,2.3,37.1,8.6
1400000US24510070200,24510070200,"Census Tract 702, Baltimore city, Maryland",29.4,7.5,25.9,8.3,34.2,5.2
1400000US24510070300,24510070300,"Census Tract 703, Baltimore city, Maryland",25.8,7.1,30.4,5.7,23.9,5.8
1400000US24510070400,24510070400,"Census Tract 704, Baltimore city, Maryland",29.5,5.0,25.8,5.6,36.3,6.6
1400000US24510080101,24510080101,"Census Tract 801.01, Baltimore city, Maryland",34.5,3.2,30.8,7.7,36.6,2.3
1400000US24510080102,24510080102,"Census Tract 801.02, Baltimore city, Maryland",30.9,4.9,28.2,1.3,37.9,4.5
1400000US24510080200,24510080200,"Census Tract 802, Baltimore city, Maryland",45.6,5.9,44.6,5.7,48.2,9.2
1400000US24510080301,24510080301,"Census Tract 803.01, Baltimore city, Maryland",46.7,4.8,41.6,21.0,48.8,3.6
1400000US24510080302,24510080302,"Census Tract 803.02, Baltimore city, Maryland",40.2,4.7,27.6,10.6,45.3,3.6
1400000US24510080400,24510080400,"Census Tract 804, Baltimore city, Maryland",42.0,9.8,28.2,15.0,43.6,3.6
1400000US24510080500,24510080500,"Census Tract 805, Baltimore city, Maryland",42.8,7.7,39.4,9.3,46.4,4.3
1400000US24510080600,24510080600,"Census Tract 806, Baltimore city, Maryland",40.9,5.2,37.5,7.7,43.5,8.4
1400000US24510080700,24510080700,"Census Tract 807, Baltimore city, Maryland",35.9,8.8,34.9,7.1,41.1,13.4
1400000US24510080800,24510080800,"Census Tract 808, Baltimore city, Maryland",28.7,6.6,20.7,14.1,29.7,4.5
1400000US24510090100,24510090100,"Census Tract 901, Baltimore city, Maryland",39.6,4.7,38.5,6.1,42.0,4.6
1400000US24510090200,24510090200,"Census Tract 902, Baltimore city, Maryland",39.6,4.1,43.7,3.8,34.8,4.8
1400000US24510090300,24510090300,"Census Tract 903, Baltimore city, Maryland",42.0,4.1,37.5,2.4,48.9,6.9
1400000US24510090400,24510090400,"Census Tract 904, Baltimore city, Maryland",33.2,3.3,30.3,5.4,38.9,9.1
1400000US24510090500,24510090500,"Census Tract 905, Baltimore city, Maryland",29.6,4.8,27.0,10.3,30.9,3.0
1400000US24510090600,24510090600,"Census Tract 906, Baltimore city, Maryland",38.8,6.9,37.7,7.9,42.9,9.2
1400000US24510090700,24510090700,"Census Tract 907, Baltimore city, Maryland",29.7,7.7,29.6,8.9,29.8,11.2
1400000US24510090800,24510090800,"Census Tract 908, Baltimore city, Maryland",36.0,11.7,35.8,13.3,37.3,14.5
1400000US24510090900,24510090900,"Census Tract 909, Baltimore city, Maryland",40.0,7.8,40.3,11.7,38.8,13.9
1400000US24510100100,24510100100,"Census Tract 1001, Baltimore city, Maryland",39.9,5.2,32.4,6.5,47.7,3.8
1400000US24510100200,24510100200,"Census Tract 1002, Baltimore city, Maryland",30.7,1.5,29.0,5.2,30.9,1.8
1400000US24510100300,24510100300,"Census Tract 1003, Baltimore city, Maryland",31.0,2.0,30.2,1.9,36.5,3.0
1400000US24510110100,24510110100,"Census Tract 1101, Baltimore city, Maryland",27.1,1.3,27.8,3.1,26.1,1.9
1400000US24510110200,24510110200,"Census Tract 1102, Baltimore city, Maryland",31.9,1.0,31.4,0.7,32.8,1.1
1400000US24510120100,24510120100,"Census Tract 1201, Baltimore city, Maryland",35.3,5.2,34.4,3.6,37.0,9.0
1400000US24510120201,24510120201,"Census Tract 1202.01, Baltimore city, Maryland",30.1,2.9,29.5,2.4,32.5,4.7
1400000US24510120202,24510120202,"Census Tract 1202.02, Baltimore city, Maryland",21.5,0.5,21.7,0.6,21.2,0.5
1400000US24510120300,24510120300,"Census Tract 1203, Baltimore city, Maryland",33.5,2.6,35.5,1.2,31.2,2.4
1400000US24510120400,24510120400,"Census Tract 1204, Baltimore city, Maryland",31.9,3.2,32.7,5.7,31.6,4.7
1400000US24510120500,24510120500,"Census Tract 1205, Baltimore city, Maryland",32.9,3.0,37.6,9.1,31.6,1.8
1400000US24510120600,24510120600,"Census Tract 1206, Baltimore city, Maryland",50.0,2.0,51.1,2.4,47.9,4.5
1400000US24510120700,24510120700,"Census Tract 1207, Baltimore city, Maryland",32.5,3.3,34.9,3.0,30.5,1.0
1400000US24510130100,24510130100,"Census Tract 1301, Baltimore city, Maryland",44.2,3.9,47.4,4.2,39.4,10.6
1400000US24510130200,24510130200,"Census Tract 1302, Baltimore city, Maryland",30.2,5.1,30.3,7.4,30.0,6.7
1400000US24510130300,24510130300,"Census Tract 1303, Baltimore city, Maryland",37.4,6.9,41.4,9.9,34.7,7.2
1400000US24510130400,24510130400,"Census Tract 1304, Baltimore city, Maryland",30.7,3.0,30.7,1.7,29.9,10.3
1400000US24510130600,24510130600,"Census Tract 1306, Baltimore city, Maryland",34.0,1.8,34.0,2.2,34.3,3.2
1400000US24510130700,24510130700,"Census Tract 1307, Baltimore city, Maryland",39.7,2.4,38.0,3.0,43.0,5.7
1400000US24510130803,24510130803,"Census Tract 1308.03, Baltimore city, Maryland",38.8,4.2,36.4,1.4,40.4,1.9
1400000US24510130804,24510130804,"Census Tract 1308.04, Baltimore city, Maryland",31.4,2.1,30.7,2.5,32.4,3.8
1400000US24510130805,24510130805,"Census Tract 1308.05, Baltimore city, Maryland",48.9,7.9,45.6,5.7,52.8,7.9
1400000US24510130806,24510130806,"Census Tract 1308.06, Baltimore city, Maryland",42.6,4.1,39.8,7.8,44.5,5.1
1400000US24510140100,24510140100,"Census Tract 1401, Baltimore city, Maryland",35.4,5.1,34.1,5.3,37.2,9.1
1400000US24510140200,24510140200,"Census Tract 1402, Baltimore city, Maryland",23.4,3.9,15.2,11.6,25.5,4.4
1400000US24510140300,24510140300,"Census Tract 1403, Baltimore city, Maryland",32.6,4.5,30.2,10.6,33.4,4.6
1400000US24510150100,24510150100,"Census Tract 1501, Baltimore city, Maryland",32.5,3.6,30.7,8.5,33.7,8.0
1400000US24510150200,24510150200,"Census Tract 1502, Baltimore city, Maryland",32.3,2.5,29.9,6.4,33.6,7.1
1400000US24510150300,24510150300,"Census Tract 1503, Baltimore city, Maryland",35.4,7.3,30.6,4.0,40.4,4.0
1400000US24510150400,24510150400,"Census Tract 1504, Baltimore city, Maryland",26.3,1.4,31.7,7.7,25.6,1.4
1400000US24510150500,24510150500,"Census Tract 1505, Baltimore city, Maryland",36.1,7.2,28.2,9.3,44.7,7.8
1400000US24510150600,24510150600,"Census Tract 1506, Baltimore city, Maryland",39.2,8.0,47.3,8.1,33.1,10.8
1400000US24510150701,24510150701,"Census Tract 1507.01, Baltimore city, Maryland",46.7,13.5,33.7,5.7,55.2,5.1
1400000US24510150702,24510150702,"Census Tract 1507.02, Baltimore city, Maryland",44.6,4.1,36.7,19.9,45.9,6.2
1400000US24510150800,24510150800,"Census Tract 1508, Baltimore city, Maryland",40.0,10.5,35.9,14.9,42.7,11.3
1400000US24510150900,24510150900,"Census Tract 1509, Baltimore city, Maryland",45.1,5.3,45.1,10.3,45.2,6.7
1400000US24510151000,24510151000,"Census Tract 1510, Baltimore city, Maryland",40.0,8.7,35.9,8.8,43.9,8.6
1400000US24510151100,24510151100,"Census Tract 1511, Baltimore city, Maryland",43.3,5.5,43.9,10.8,43.2,5.0
1400000US24510151200,24510151200,"Census Tract 1512, Baltimore city, Maryland",40.6,7.0,42.1,12.6,40.2,5.2
1400000US24510151300,24510151300,"Census Tract 1513, Baltimore city, Maryland",32.9,7.5,37.1,16.9,30.8,6.3
1400000US24510160100,24510160100,"Census Tract 1601, Baltimore city, Maryland",36.9,12.4,32.4,4.4,44.5,8.8
1400000US24510160200,24510160200,"Census Tract 1602, Baltimore city, Maryland",35.8,3.9,33.5,5.1,37.4,7.1
1400000US24510160300,24510160300,"Census Tract 1603, Baltimore city, Maryland",45.2,5.1,30.9,23.5,49.2,7.0
1400000US24510160400,24510160400,"Census Tract 1604, Baltimore city, Maryland",27.7,6.7,30.1,12.1,27.4,5.8
1400000US24510160500,24510160500,"Census Tract 1605, Baltimore city, Maryland",34.6,6.8,34.7,9.2,34.3,9.7
1400000US24510160600,24510160600,"Census Tract 1606, Baltimore city, Maryland",46.6,4.6,40.6,10.4,48.4,2.5
1400000US24510160700,24510160700,"Census Tract 1607, Baltimore city, Maryland",38.2,4.4,36.9,7.4,38.7,5.5
1400000US24510160801,24510160801,"Census Tract 1608.01, Baltimore city, Maryland",37.0,8.7,30.7,16.4,42.3,15.0
1400000US24510160802,24510160802,"Census Tract 1608.02, Baltimore city, Maryland",37.3,6.0,31.2,5.6,39.8,5.0
1400000US24510170100,24510170100,"Census Tract 1701, Baltimore city, Maryland",37.7,3.6,36.8,5.6,38.4,10.9
1400000US24510170200,24510170200,"Census Tract 1702, Baltimore city, Maryland",26.3,2.7,21.7,4.8,28.8,7.9
1400000US24510170300,24510170300,"Census Tract 1703, Baltimore city, Maryland",37.2,9.6,27.4,6.3,42.5,6.6
1400000US24510180100,24510180100,"Census Tract 1801, Baltimore city, Maryland",23.9,5.1,15.4,4.1,28.6,2.7
1400000US24510180200,24510180200,"Census Tract 1802, Baltimore city, Maryland",47.2,4.4,48.7,4.4,38.2,17.4
1400000US24510180300,24510180300,"Census Tract 1803, Baltimore city, Maryland",30.9,2.7,29.2,4.5,32.4,2.6
1400000US24510190100,24510190100,"Census Tract 1901, Baltimore city, Maryland",32.1,4.8,34.5,9.1,30.6,4.9
